object_id,right_ascension,declination,spe_vel_disp_e
-669893615476419863,66.9893615706983,-47.641986360722946,320.0
-669892989476958333,66.98929895728162,-47.69583333000464,680.0
-669892989476958333,66.98929895728162,-47.69583333000464,680.0
-669892989476958333,66.98929895728162,-47.69583333000464,680.0
-669892989476958333,66.98929895728162,-47.69583333000464,200.0
-669892989476958333,66.98929895728162,-47.69583333000464,680.0
-669892219474694366,66.98922192392286,-47.46943666935424,680.0
-669892075476696914,66.98920755002229,-47.669691412762056,680.0
-669892075476696914,66.98920755002229,-47.669691412762056,680.0
-669892075476696914,66.98920755002229,-47.669691412762056,680.0
-669891165473876477,66.98911655389998,-47.38764776493473,300.0
-669889800477432691,66.98898001720424,-47.74326914282101,680.0
-669889800477432691,66.98898001720424,-47.74326914282101,460.0
-669888591475174762,66.98885918917814,-47.51747624492567,380.0
-669888591475174762,66.98885918917814,-47.51747624492567,680.0
-669888386476299127,66.98883863306537,-47.629912763666454,680.0
-669888386476299127,66.98883863306537,-47.629912763666454,680.0
-669887273475203795,66.9887273199399,-47.520379563253,460.0
-669887273475203795,66.9887273199399,-47.520379563253,680.0
-669887273475203795,66.9887273199399,-47.520379563253,680.0
-669887273475203795,66.9887273199399,-47.520379563253,680.0
-669887176474273515,66.98871765970672,-47.42735156053878,500.0
-669887176474273515,66.98871765970672,-47.42735156053878,680.0
-669887176474273515,66.98871765970672,-47.42735156053878,260.0
-669887162473848721,66.98871623264084,-47.38487212818775,220.0
-669887162473848721,66.98871623264084,-47.38487212818775,280.0
-669887162473848721,66.98871623264084,-47.38487212818775,240.0
