object_id,right_ascension,declination,corner_1_ra,corner_1_dec,corner_3_ra,corner_3_dec,semimajor_axis,semiminor_axis,position_angle
-861383310085447576,86.1383310504365,-8.544757660908376,86.13778902814362,-8.545309058496763,86.13879968383303,-8.54425298640697,3.5078814029693604,3.101881486065921,36.58392294885878
-861383136085928958,86.13831366113597,-8.59289586863775,86.13784787716996,-8.593364258362639,86.13880251819259,-8.592391547406095,4.2571587562561035,2.675144669003476,42.71396806005789
-861382953085403953,86.13829532441457,-8.540395387315638,86.13795979140953,-8.540753446607233,86.13863354440296,-8.540030880254829,2.508539915084839,1.8119456750813991,12.64472345604783
-861382862085783298,86.13828620583902,-8.57832983518651,86.1376589220664,-8.57886436625049,86.13878204740708,-8.577836012372305,3.0183491706848145,2.91206927648445,79.84119163837184
-861382634086321471,86.13826344062657,-8.63214715515942,86.13788327998094,-8.632530470515816,86.13866954743528,-8.631752290188198,2.3153698444366455,2.1181058744972847,-3.6354705262400433
-861382609086131091,86.13826097167248,-8.613109145151927,86.13786543831415,-8.613780629438756,86.13859512666428,-8.612335818223519,9.546064376831055,1.9199615059019688,-4.495682501219493
-861382488086067461,86.13824882072757,-8.60674610332214,86.1377282554914,-8.607419625323919,86.13868275506486,-8.606113583999706,8.99743366241455,4.544336525991901,4.523460226982008
-861382294087699183,86.13822943118379,-8.769918316944194,86.13769942387471,-8.770395725746257,86.13890851145422,-8.769396365137126,4.629184246063232,3.4298627240625703,65.3903881393478
-861381990086376395,86.1381990146082,-8.637639500969055,86.13731867643902,-8.638502842319548,86.13908784731404,-8.63683526879584,15.082198143005371,6.47324193408416,55.27988309414937
-861381937084777666,86.13819371036426,-8.477766693504778,86.13757175425835,-8.478420521460748,86.13869440889243,-8.477058841165979,4.862899303436279,3.811362411989586,16.265654654560418
-861381824084818337,86.13818242072657,-8.48183379660788,86.13782222454608,-8.48222598092189,86.13855198501797,-8.481392277168498,3.0281147956848145,1.8648040663516783,-3.625561451777321
-861381737087424873,86.1381737059448,-8.742487342784004,86.13774069036722,-8.742917471679986,86.1386395696729,-8.742083681981889,2.896700143814087,2.23767256911779,-64.8736351666515
-861381690087561302,86.13816905612022,-8.756130215805864,86.1375796037907,-8.756701723177384,86.13864819553835,-8.755563405781075,7.557401180267334,4.791018820462785,26.704560003175416
-861381415087436883,86.13814157222588,-8.743688365024829,86.13765586521636,-8.744223025274035,86.13869509032723,-8.743055835924194,6.705495834350586,4.651301886829362,-20.15315386243549
-861381346085344071,86.13813468528832,-8.534407126146377,86.1375697931673,-8.534920166446348,86.13866470101047,-8.533891828240844,5.1189165115356445,3.0066092773412456,53.781966338826486
-861381049085880827,86.13810495824373,-8.588082775724835,86.13773808952799,-8.588641902073977,86.13846789097512,-8.587502642448682,6.020423412322998,1.6810169813427107,-12.086116589546053
-861380936087639700,86.13809360608478,-8.763970027047941,86.13780878368038,-8.764257232402974,86.13839930929643,-8.763674213379517,2.199559211730957,1.6570553035072095,41.38207105753782
-861380923084705118,86.13809231808355,-8.470511818747418,86.1377438985105,-8.470837092505255,86.13841755755949,-8.470170083654594,2.078141689300537,1.8417002087395637,-39.53140641024337
-861380914087522347,86.13809142236586,-8.752234726081603,86.13707167446665,-8.752757028580097,86.13932058286292,-8.751730421851535,22.197235107421875,3.7316354594320433,85.11855885006244
-861380861087162555,86.1380861904356,-8.716255582092208,86.13767028866387,-8.716751314420353,86.1385128293376,-8.715778666518256,3.3290960788726807,2.0867957136943014,-6.3243517737413075
-861380679087057278,86.13806794138135,-8.705727880788311,86.13767581074367,-8.706140413630845,86.13851841621556,-8.705334428438933,3.058877468109131,2.0502954371190683,-49.431282929115106
-861380190086687736,86.13801908241464,-8.668773676607643,86.13769531185054,-8.669140937846189,86.13834120640713,-8.668446163863155,2.2988197803497314,2.054763661860952,-8.287427099576782
-861380093085651646,86.13800936951526,-8.565164637791813,86.13760964116106,-8.565614294569698,86.13845192288797,-8.564780529452916,3.3942089080810547,2.642971232632101,53.15734584656264
-861379995087383327,86.13799959367441,-8.738332726935282,86.13749000647698,-8.738945210550924,86.13838872888296,-8.737833648757661,6.221421241760254,3.3356319543631425,-9.565458953057966
-861379899086019679,86.13798991259785,-8.601967907476688,86.13767450532863,-8.602363913161824,86.1382921057811,-8.601502487460534,4.351985931396484,1.4383101184017724,2.8054054541349456
-861379387086547751,86.13793870207262,-8.654775174381111,86.13750610459984,-8.65522449862524,86.13840473358445,-8.654307372080428,3.1837801933288574,2.6945415602561607,-24.01279231913646
-861379192086729442,86.13791926603861,-8.672944292371911,86.13718754091221,-8.673696601339403,86.13867599002785,-8.672223617775092,1.3983752727508545,1.2567951508525979,-6.183258905561316
-861379161087715474,86.13791610856269,-8.771547426370185,86.1375317246101,-8.7719237724419,86.13831910819579,-8.771146412877203,2.215611457824707,1.786645169250911,-45.294998169705984
-861379155085510036,86.13791559531323,-8.55100366418158,86.13725205335675,-8.551447701530233,86.13840320163715,-8.550447110277672,4.353639125823975,2.651231349707525,-50.9668163396322
-861379036086524202,86.13790360945322,-8.652420289246733,86.13750730969153,-8.652780028103894,86.13829363259006,-8.652029624842314,2.910741090774536,1.797836249612856,-52.82612100435572
-861378942086775649,86.13789423075517,-8.677564933351643,86.13732551826159,-8.678029748996021,86.13844891860263,-8.676973618066981,4.870354175567627,4.144103004439107,-77.19895583568788
-861378536086452799,86.13785368593415,-8.645279968733643,86.13304615406327,-8.649365736170607,86.14279093568345,-8.640416288322335,81.33350372314453,46.521005321586145,-61.28401523427428
-861378492087541775,86.13784921212564,-8.7541775415531,86.13757872748926,-8.754424272481296,86.1381129828854,-8.753924556272985,2.0724873542785645,1.3424881002756874,62.72638012833102
-861378432085434795,86.13784328723612,-8.543479565752204,86.13739641178049,-8.54391991752156,86.13829480896115,-8.543058345771902,2.411348342895508,2.3146877656338116,-56.620458893342175
-861378332086079412,86.13783320540684,-8.60794122600113,86.13755888524544,-8.608224880088123,86.13812045404839,-8.607641258706558,2.324796438217163,1.298919659853777,-32.31441145158036
-861378072085461701,86.13780720543168,-8.54617017605203,86.13733885141177,-8.546614358094699,86.13832147871321,-8.545669409717727,5.79839563369751,3.992945991625196,-61.023029399780405
-861378030087232725,86.13780305215406,-8.72327251464061,86.13637432689912,-8.72469594718082,86.13918310410602,-8.72194451736118,4.708403587341309,4.4642767629476054,-25.494704451610787
-861377812086919868,86.13778127234316,-8.691986899203641,86.13731780977837,-8.692446071910778,86.13824462562589,-8.691528931722216,3.077662944793701,2.6111007739346173,-43.14174452025202
-861377713086702688,86.13777133353125,-8.670268886165585,86.13721693464933,-8.670752010019765,86.13831225904329,-8.669779225296763,4.579609394073486,2.806556903650366,-61.115118452070085
-861377533087475606,86.13775331246498,-8.747560660739877,86.13369349179797,-8.751168875909903,86.14169860289738,-8.742581499514257,22.729856491088867,19.003102178418708,67.09536599377753
-861377514084694559,86.1377514035212,-8.469455923198499,86.1370706393216,-8.470114889368377,86.13844602151099,-8.468753078646134,3.203115701675415,3.110828013840024,32.93104834986393
-861377421085408217,86.13774215474862,-8.540821724524562,86.13751007570085,-8.541058665676697,86.1379873379658,-8.540586198769464,1.5123307704925537,1.4075672639849024,-55.110053309291224
-861377285086061577,86.1377285275226,-8.606157780769234,86.13722284830716,-8.606641620819975,86.13823366409912,-8.605585546533993,3.464935064315796,3.146269938511568,-18.32561347721985
-861376987085427857,86.13769874712402,-8.542785718688004,86.13734057179818,-8.543141999469416,86.13801432777234,-8.542419432021159,2.5076980590820312,2.0669710118647444,18.41677277544311
-861376869085226137,86.13768694358399,-8.5226137488439,86.13653714991442,-8.524003686093113,86.13889514328314,-8.521419146898321,4.399257183074951,3.8002948777580534,-28.13227324690219
-861376733086419802,86.13767331238743,-8.641980247891087,86.13478920636206,-8.644864867445737,86.14099507419915,-8.638389467361025,49.81950378417969,31.981240960408336,-47.45561257960884
-861376674087608857,86.13766745022768,-8.760885754201585,86.13735742156905,-8.761257501849963,86.13800422610302,-8.760535625233583,2.647538900375366,1.744098346471449,7.1528037898521735
-861376502085242091,86.13765028522904,-8.524209105956903,86.13695740178498,-8.524864574430941,86.13847337458279,-8.523419353299849,7.434922218322754,4.749353201122505,46.36662665345611
-861376440087556122,86.13764404626968,-8.755612228693636,86.13721394588508,-8.756174230520429,86.1381139211814,-8.755008049034956,6.603673458099365,3.9404631103506746,-2.2540374381263426
-861376429087548272,86.1376429526169,-8.754827201205826,86.13738232173617,-8.755146563230026,86.13794474197928,-8.754535752578155,2.122846841812134,1.6083112824585475,-10.79069646485061
-861376395084876318,86.13763954901077,-8.487631864243792,86.13734164070053,-8.487920071655166,86.13793111798941,-8.487336437523199,1.8455911874771118,1.4557524828532893,54.80617847175052
-861376284086902628,86.1376284841372,-8.690262885119129,86.13715018170687,-8.690751627345517,86.13818931908665,-8.689695540955677,3.5017385482788086,2.5043218020698417,45.53425455641173
