object_id,right_ascension,declination,flag_vis,semimajor_axis,semimajor_axis_err,position_angle,position_angle_err,ellipticity,ellipticity_err
-861184589085565707,86.11845892841983,-8.556570773588506,0,1.3821375370025635,NaN,-45.35279083251953,NaN,0.027842506766319275,NaN
-861184301087547044,86.11843014315635,-8.754704483447037,0,1.4280829429626465,NaN,20.669918060302734,NaN,0.07874427735805511,NaN
-861184224085188006,86.11842248614889,-8.518800692941328,0,1.140415906906128,NaN,31.015525817871094,NaN,0.1413389891386032,NaN
-861184033084971439,86.11840336016375,-8.497143905739026,0,2.0339694023132324,NaN,58.82068634033203,NaN,0.15790453553199768,NaN
-861184025086282296,86.1184025898687,-8.628229603925428,2,3.3032686710357666,NaN,-16.608943939208984,NaN,0.07959195226430893,NaN
-861183044085082730,86.11830447156586,-8.508273018608156,0,1.3787633180618286,NaN,-10.496520042419434,NaN,0.04490017145872116,NaN
-861181731085698249,86.11817317124752,-8.569824992741397,0,2.073948860168457,NaN,-22.195213317871094,NaN,0.03117016889154911,NaN
-861180628085546767,86.11806287954208,-8.554676701910862,0,1.3595032691955566,NaN,-9.45286750793457,NaN,0.2219468206167221,NaN
-861180288086922212,86.11802888313501,-8.692221229991176,2,29.050193786621094,NaN,40.62874984741211,NaN,0.4095008075237274,NaN
-861179203084565257,86.11792038748513,-8.45652570074332,0,1.6726500988006592,NaN,-13.157602310180664,NaN,0.11322633177042007,NaN
-861178778087394173,86.11787783222346,-8.739417310084374,0,1.4951001405715942,NaN,-33.952308654785156,NaN,0.3740655183792114,NaN
-861178304087279176,86.11783040364696,-8.727917692110864,2,6.966348171234131,NaN,51.92230224609375,NaN,0.5040725469589233,NaN
-861176785085557695,86.11767857231058,-8.555769531037985,0,1.4731041193008423,NaN,-12.060952186584473,NaN,0.05826418101787567,NaN
-861176240086289950,86.11762401689673,-8.628995003487125,2,2.241596221923828,NaN,35.72932052612305,NaN,0.5420438051223755,NaN
-861175852084868697,86.1175852172074,-8.486869786093212,0,1.770390272140503,NaN,-70.10675811767578,NaN,0.23998019099235535,NaN
-861175725084963909,86.117572584999,-8.496390922044899,0,1.5782796144485474,NaN,44.515647888183594,NaN,0.29191645979881287,NaN
-861175626086540767,86.1175626132031,-8.654076765001232,0,1.2522848844528198,NaN,-48.23466110229492,NaN,0.21983592212200165,NaN
-861175314086739760,86.11753145231457,-8.673976065928313,0,2.46801495552063,NaN,15.549667358398438,NaN,0.33536139130592346,NaN
-861175200086897372,86.11752008042139,-8.689737246782212,0,2.785532236099243,NaN,-69.49627685546875,NaN,0.41481322050094604,NaN
-861175190086279783,86.1175190883787,-8.627978351962865,2,2.16286563873291,NaN,-73.89729309082031,NaN,0.5482173562049866,NaN
-861175087086818509,86.11750875575733,-8.681850926389481,0,1.1029272079467773,NaN,-47.70170593261719,NaN,0.14729268848896027,NaN
-861173813087283506,86.1173813674557,-8.728350698486006,2,4.761320114135742,NaN,68.97582244873047,NaN,0.34526917338371277,NaN
-861173757084771274,86.1173757121947,-8.477127434168125,0,1.3926873207092285,NaN,28.092905044555664,NaN,0.049831636250019073,NaN
-861173350085183297,86.11733507881414,-8.518329752293734,2,5.347919464111328,NaN,-70.80079650878906,NaN,0.7168453931808472,NaN
-861172246085305902,86.11722463833767,-8.530590266883378,0,3.6874918937683105,NaN,-81.88341522216797,NaN,0.11038050800561905,NaN
-861171238085208065,86.11712382091365,-8.520806522088579,0,1.515415906906128,NaN,12.564518928527832,NaN,0.06924518942832947,NaN
-861170991085823849,86.11709918876899,-8.582384922816399,0,1.5271918773651123,NaN,-30.824565887451172,NaN,0.4372161030769348,NaN
-861170951084700773,86.1170951928412,-8.470077356644833,0,1.3857876062393188,NaN,56.354671478271484,NaN,0.034100309014320374,NaN
