object_id,sersic_sersic_vis_radius,sersic_sersic_vis_radius_err,sersic_sersic_vis_axis_ratio,sersic_sersic_vis_axis_ratio_err,sersic_sersic_vis_index,sersic_sersic_vis_index_err
-861353518086350568,5.885768890380859,33.70970916748047,0.9972631335258484,0.3103613555431366,0.30033957958221436,0.0909774899482727
-861353484086821143,11.784436225891113,108.72552490234375,0.38451245427131653,0.19406236708164215,1.3419761657714844,7.185625076293945
-861353447087064687,0.27431395649909973,NaN,0.5785409808158875,NaN,1.0,1.1972162816675791E-8
-861353126084377231,0.18783526122570038,4.649680975924128E-22,0.8192309737205505,NaN,1.0,NaN
-861353092085289477,0.22420530021190643,1.213121760620103E-21,0.8973315358161926,5.72229031737051E-14,1.0,NaN
-861352873087002618,1.1469950675964355,0.3225138187408447,0.3901500403881073,0.15442225337028503,0.3000105023384094,0.0077744959853589535
-861352861085621534,0.23937013745307922,2.992922017562984E-21,0.937875509262085,NaN,1.0,NaN
-861352806085907712,0.8573018908500671,NaN,0.5616462826728821,NaN,1.0,NaN
-861352799085891866,0.6301494836807251,9.713256651937962E-27,0.5721675157546997,NaN,1.0,NaN
-861352673087023672,0.24740472435951233,9.778758107125556E-28,0.8212828040122986,4.556367570804213E-17,1.0,NaN
-861352508084860433,0.6049329042434692,4.6047898625439553E-29,0.8021779656410217,1.8578575819614508E-18,1.0,3.70085445062808E-18
-861352465084565275,0.6709984540939331,4.019207184600156E-23,0.8075976371765137,NaN,1.0,3.701575938125368E-12
-861352393084787277,0.3290415406227112,NaN,0.8524937033653259,1.2142133132275745E-10,1.0,1.5077177006883602E-10
-861352371086957367,0.1734474003314972,0.22376973927021027,0.9993746280670166,0.5366573929786682,0.3012582063674927,0.8399774432182312
-861352356086174707,2.636276960372925,5.425535678863525,0.6132136583328247,0.38673606514930725,1.6815853118896484,2.5978951454162598
-861352168084969564,0.4668042063713074,1.1825011999328498E-29,0.6343907713890076,NaN,1.0,1.1435757079294582E-17
-861351873085223119,0.2859364449977875,NaN,0.627646803855896,4.484815629979266E-9,1.0,2.7835100890882813E-9
-861351662085434232,0.3127018213272095,1.0550172103884257E-22,0.9176074266433716,NaN,1.0,NaN
-861351559085748998,0.7982648611068726,NaN,0.5263785719871521,NaN,1.0,1.176948574440706E-16
-861351251085466195,0.3296680152416229,NaN,0.5556829571723938,NaN,1.0,1.5956521856857336E-14
-861351238086389169,0.1531616896390915,0.6706830859184265,0.2219805270433426,1.0062472820281982,0.3069186806678772,2.810342311859131
-861351144087539294,0.028105976060032845,0.0,0.030004890635609627,NaN,0.30036377906799316,NaN
-861350775086571678,0.5613264441490173,1.7054389715194702,0.033354777842760086,0.20145413279533386,0.32734373211860657,1.8614104986190796
-861350678085712669,1.3285424709320068,NaN,0.441361665725708,3.012873694070885E-17,1.0,2.6795770819359544E-16
-861350535086799455,2.7308859825134277,82.6689453125,0.6958997845649719,13.08537769317627,1.9467041492462158,34.15330505371094
-861350435084686704,0.4197097420692444,NaN,0.9879162907600403,6.710321401346165E-17,1.0,NaN
-861350371084951747,0.5318185091018677,NaN,0.8888904452323914,2.8965852934766994E-18,1.0,4.34907122893281E-18
-861350306087579693,0.6208555698394775,9.117127263666924E-29,0.5859386324882507,NaN,1.0,4.7533017384241027E-17
-861350221086948502,0.32306787371635437,1.0251684188842773,0.05315250903367996,0.25485658645629883,0.510182797908783,2.0881175994873047
-861350196085755842,0.29111185669898987,NaN,0.784388542175293,NaN,1.0,1.81276858351705E-14
-861349815087314173,0.2965214252471924,NaN,0.9796086549758911,1.2121716983984473E-15,1.0,NaN
-861349460084921419,0.16843849420547485,2.7414039794359195E-22,0.7499322891235352,NaN,1.0,NaN
-861349444086306611,0.009430005215108395,0.2524279057979584,0.9005072712898254,4.405871868133545,2.5064892768859863,56.233394622802734
-861349246084962796,0.18689896166324615,NaN,0.7856903672218323,NaN,1.0,NaN
-861349204086813751,3.7207884788513184,102.97322082519531,0.15161165595054626,1.2470756769180298,0.43832215666770935,10.134811401367188
-861349075084314233,1.288079857826233,NaN,0.24554365873336792,NaN,1.0,1.3178152357667798E-15
-861348946084798882,0.48192477226257324,3.5497046261721117E-23,0.9836533069610596,5.954031056508091E-19,1.0,6.588423434068921E-17
-861348549086060632,156.43678283691406,55.04256820678711,0.23571912944316864,0.002753281267359853,0.6739868521690369,3.408076047897339
-861348543087055522,0.2152937352657318,NaN,0.736977756023407,8.100186320303404E-12,1.0,NaN
-861348280086987043,4.246916770935059,5.988829135894775,0.8028311729431152,0.12814953923225403,0.36008474230766296,0.6195791363716125
-861348140084714087,0.3646933436393738,NaN,0.6170181632041931,NaN,1.0,9.034056368720342E-16
-861348090086015629,0.013255126774311066,0.13632406294345856,0.5336641669273376,9.291661262512207,0.810652494430542,8.703309059143066
-861348029086149555,0.6146816611289978,0.6702303886413574,0.4623832404613495,0.35178202390670776,0.3144073784351349,0.7178499698638916
-861347877086971448,3.6392643451690674,17.704566955566406,0.6728950142860413,0.8275938034057617,0.745326817035675,2.5231587886810303
-861347835087257999,0.35264167189598083,NaN,0.8758653998374939,5.667641106866378E-14,1.0,5.760864875414828E-14
-861347780085762267,0.21706342697143555,1.3378624549183036E-21,0.6670051217079163,NaN,1.0,NaN
-861347739085677767,0.4294349253177643,NaN,0.4070141911506653,2.0117348759063347E-11,1.0,2.9980692928255337E-10
-861347559084873045,0.6048868894577026,2.861228210706002E-28,0.49643224477767944,NaN,1.0,NaN
-861347549087430240,0.03423120826482773,0.01720280386507511,0.5406817197799683,0.15748432278633118,1.8889449834823608,0.2666141986846924
-861347402087186741,0.24068960547447205,NaN,0.5396182537078857,NaN,1.0,9.109602849832754E-9
-861347174087201372,0.33313602209091187,1.0439161502086992E-20,0.6521508693695068,NaN,1.0,NaN
-861347174085410179,1.0331746339797974,NaN,0.5794054269790649,NaN,1.0,NaN
-861346985086131724,0.32559582591056824,0.3794262707233429,0.9999982714653015,0.0033013480715453625,0.3053898215293884,0.8006019592285156
-861346859086028537,0.1165756955742836,0.20165251195430756,0.22087587416172028,0.341487318277359,1.1708781719207764,2.13722825050354
-861346668086144559,5.373231410980225,109.59888458251953,0.5033712387084961,22.239185333251953,0.35815557837486267,11.446510314941406
-861346606087575654,0.29282495379447937,NaN,0.9505556225776672,NaN,1.0,1.7739865132426758E-10
-861346365086623292,5.993771553039551,33.14840316772461,0.999623715877533,0.2993525564670563,4.654036998748779,7.951608180999756
-861346243086020772,1.283553123474121,0.49613213539123535,0.03001064620912075,0.003224099986255169,0.3008198142051697,0.23033840954303741
-861346047084990459,0.1996280550956726,8.078108840209075E-22,0.6729108691215515,NaN,1.0,1.0010206885624484E-8
-861346041084731947,0.2702510952949524,9.315548438563369E-20,0.7614769339561462,NaN,1.0,NaN
-861345806087020949,0.2596692740917206,NaN,0.8609037399291992,NaN,1.0,NaN
-861345747085761810,0.277418315410614,NaN,0.6892231702804565,NaN,1.0,NaN
-861345658084319417,0.407575786113739,NaN,0.8809251189231873,9.00052825695173E-18,1.0,7.239796402718908E-17
-861345609086322642,8.662014961242676,190.28504943847656,0.2197568118572235,3.6126797199249268,0.5126204490661621,6.313232421875
-861345508085628306,0.15432347357273102,NaN,0.9491695761680603,5.320849982837217E-9,1.0,NaN
-861345500085751072,0.7962575554847717,6.54083505100474E-19,0.4326019883155823,NaN,1.0,NaN
-861345487084286616,0.32289445400238037,NaN,0.6284874081611633,NaN,1.0,2.2074510749143295E-17
-861345482084697641,0.2317182570695877,3.11259421112538E-21,0.6162890791893005,1.2673605276347644E-8,1.0,NaN
-861345459085353300,0.4832400381565094,NaN,0.8485105633735657,NaN,1.0,NaN
-861345009085399455,0.294961154460907,1.824977450082449E-22,0.41861283779144287,NaN,1.0,NaN
-861344738085664349,0.7694884538650513,NaN,0.46977806091308594,2.1286252293133338E-18,1.0,NaN
-861344737084266842,0.38276877999305725,NaN,0.8960644006729126,1.6475448432683121E-18,1.0,NaN
-861344646085608902,0.1861145794391632,NaN,0.849001944065094,7.608695791472275E-12,1.0,NaN
-861344635085222294,0.32191580533981323,NaN,0.45197147130966187,1.5710697716733724E-12,1.0,2.8393938675957964E-12
-861344612087192568,0.24229338765144348,NaN,0.9277722239494324,NaN,1.0,3.0155395958075815E-9
-861344225085602370,0.6573593616485596,2.321824585237962E-28,0.3495546579360962,6.175871801943978E-16,1.0,1.0183968604396756E-14
-861344194085732230,0.6352514028549194,2.066174129155493E-25,0.5583324432373047,1.0927370458686282E-14,1.0,NaN
-861344082084449726,0.2944956421852112,1.0819326741239556E-28,0.849112868309021,NaN,1.0,4.1280108332790964E-16
-861344049084617238,0.3857106864452362,1.6990341963015917E-25,0.9692026376724243,NaN,1.0,3.5416321585098097E-16
-861343896084335402,0.185405895113945,NaN,0.7177228331565857,3.638559176177836E-10,1.0,NaN
-861343838085864386,0.26780450344085693,NaN,0.5571932792663574,NaN,1.0,6.484999204303676E-9
-861343757086854891,0.4087895154953003,0.4153808653354645,0.3845036029815674,0.700864315032959,0.41949382424354553,1.8475209474563599
-861343609084909727,0.28463974595069885,1.5761322557180033E-23,0.8975270390510559,3.3247021672191956E-13,1.0,NaN
-861343385084257713,0.08052638173103333,NaN,0.8897461295127869,7.952041261774428E-17,0.9921819567680359,NaN
-861343374085747336,0.5610552430152893,2.067329126439237E-21,0.41700172424316406,NaN,1.0,NaN
-861343245086249915,0.9497376680374146,0.6044071316719055,0.4460213780403137,0.2824336290359497,0.30152153968811035,0.3978484272956848
-861343203085309731,0.5441319346427917,7.413093129532786E-20,0.4139551520347595,7.989250434548012E-7,1.0,NaN
-861343164084500434,0.904731273651123,3.763486878120092E-23,0.31391745805740356,NaN,1.0,NaN
-861343107084231134,0.5488336682319641,NaN,0.5857118964195251,2.2984951442150958E-10,1.0,4.014397841922701E-11
-861342897084225341,0.6512228846549988,NaN,0.7965248823165894,2.6681714855161547E-17,1.0,NaN
-861342608085214574,1.06369149684906,1.2487296039736842E-21,0.8474090099334717,NaN,1.0,1.6525845580872556E-8
-861342401085254100,0.24224147200584412,NaN,0.7857508063316345,NaN,1.0,NaN
-861341876085502254,0.23283877968788147,2.8529940973868216E-22,0.649379551410675,1.9246128128702633E-12,1.0,1.947677262525982E-12
-861341849085295717,0.7453323602676392,7.509065982602943E-23,0.2991101145744324,7.293153575635078E-15,1.0,8.393458691480834E-15
-861341714084776168,0.1748436540365219,NaN,0.9093524813652039,3.586848873471382E-10,1.0,NaN
-861341451084996613,0.25857779383659363,1.6979866215599705E-22,0.9500985741615295,1.0108134815278724E-11,1.0,2.3976896024180405E-9
-861341030087087564,0.2692195475101471,0.0,0.8279713988304138,0.0,1.0,0.0
-861340938084584497,0.25357168912887573,7.190776384564369E-21,0.9120394587516785,3.766142508965231E-9,1.0,NaN
-861340583084439258,0.32226210832595825,6.130067902465347E-21,0.4833498001098633,1.2465960555485545E-11,1.0,4.989898771956547E-11
-861340307085202839,0.944611668586731,NaN,0.3233717083930969,8.957787669264993E-17,1.0,8.198012615165482E-16
-861340272084329990,0.4666120409965515,NaN,0.7070278525352478,9.219608696547625E-18,1.0,5.057617184443176E-17
-861340272084245311,2.2354843616485596,NaN,0.11466896533966064,NaN,1.0,NaN
-861340178085330047,0.4879952073097229,NaN,0.6104828119277954,1.3252177133438181E-11,1.0,6.289680581916812E-11
-861340157087177258,0.9376940727233887,1.5911734918414013E-21,0.3123261332511902,2.2360806511533687E-13,1.0,9.718128211877453E-12
-861340071085279780,0.4030384421348572,1.4019463089277397E-22,0.7839884161949158,NaN,1.0,NaN
-861339965086595853,7.2579474449157715,118.70460510253906,0.03796590492129326,0.16883763670921326,2.1958889961242676,15.27446460723877
-861339870086123121,0.2309809774160385,0.07434634864330292,0.6259901523590088,0.3472433090209961,0.4140892028808594,0.7968743443489075
-861339825085730805,0.408564031124115,NaN,0.3992609977722168,1.0294275333425432E-13,1.0,2.820784784137581E-13
-861339353086138284,0.1590758115053177,0.12417715787887573,0.995560348033905,1.1389961242675781,0.4614780843257904,1.9958518743515015
-861339235085502079,0.35399821400642395,8.451385041259512E-27,0.7423529028892517,NaN,1.0,3.5900752856643514E-14
-861339138086109969,0.2851729393005371,0.23357948660850525,0.25131046772003174,0.6113986968994141,0.30033499002456665,0.3492726981639862
-861339098087009706,0.01360216923058033,0.039812080562114716,0.8974889516830444,0.8917561173439026,5.175090789794922,12.578468322753906
-861338964084314871,0.1523260921239853,NaN,0.8741333484649658,1.5054485436039045E-11,1.0,NaN
-861338847085352784,0.5639892220497131,7.853685321934194E-29,0.9262300729751587,3.307535032442791E-18,1.0,NaN
-861338638085465976,3.80186128616333,NaN,0.5179791450500488,NaN,1.0,NaN
-861338504084232537,0.43758922815322876,1.6945682821538125E-24,0.6406317949295044,7.442582249279905E-13,1.0,1.2579340780832782E-12
-861338474084510737,0.42146268486976624,7.314009079734375E-24,0.9054096341133118,1.321385763395494E-13,1.0,NaN
-861338430085285247,0.35143613815307617,NaN,0.5504580736160278,2.1426114354961E-11,1.0,NaN
-861338379086928101,4.725790977478027,12.702536582946777,0.6560336947441101,0.04160100594162941,1.617375373840332,1.8522135019302368
-861338336084866922,0.1540067195892334,0.0,0.7357097864151001,0.0,1.0,0.0
-861338279087506866,3.929957389831543,157.43788146972656,0.36436325311660767,4.908726692199707,0.4897793233394623,9.588947296142578
-861338200085524148,0.2122398167848587,8.124946099615816E-23,0.9108574986457825,1.3733443715580052E-8,1.0,NaN
-861337776084440450,0.3343201279640198,9.867683096389419E-20,0.42404335737228394,3.60766798379597E-11,1.0,2.9813043700421815E-10
-861337767084334961,0.22483320534229279,9.709094639945817E-21,0.7696605920791626,1.1517203120092745E-6,1.0,NaN
-861337660085290284,0.2526092827320099,3.629031178758365E-21,0.5995223522186279,6.468567348427712E-10,1.0,NaN
-861337142086175394,0.36749351024627686,0.8618823289871216,0.1506621539592743,0.40024447441101074,4.1863226890563965,14.736672401428223
-861337043084485843,0.4628089964389801,NaN,0.7205901741981506,1.6947704869543733E-17,1.0,NaN
-861337035084216113,2.049241542816162,NaN,0.15943139791488647,1.1048693071558091E-9,1.0,NaN
-861336680084763056,0.18619157373905182,NaN,0.6272925734519958,2.899248896515161E-10,1.0,NaN
-861336472084523871,0.31416550278663635,7.854667989907735E-21,0.7993248105049133,NaN,1.0,NaN
-861336409086345831,1.216092586517334,1.26988685131073,0.03028924949467182,0.048324309289455414,0.32089948654174805,0.8349992036819458
-861336299086155034,1.5367331504821777,0.917187511920929,0.0379580520093441,0.04335421696305275,0.3015245795249939,0.5833249688148499
-861336163086620479,3.5429654121398926,99.16130828857422,0.5650691986083984,5.3511528968811035,0.6241127848625183,11.364052772521973
-861335995084793207,0.6700294017791748,NaN,0.5809324979782104,7.045161964924773E-7,1.0,1.38441544095258E-6
-861335818087316705,0.4579407274723053,NaN,0.6025309562683105,3.3013754981858637E-16,1.0,6.685095304339054E-16
-861335502084680644,0.36364221572875977,5.106773210860348E-28,0.7712400555610657,NaN,1.0,1.3925757401199836E-15
-861335189085998624,0.24127183854579926,0.24704515933990479,0.6606869697570801,0.9365936517715454,0.9324506521224976,3.030191659927368
-861335026086455341,0.24978429079055786,0.17999941110610962,0.7384364604949951,0.6183494329452515,1.2090543508529663,2.0923256874084473
-861334943084298073,0.6000773906707764,1.2295552043612372E-29,0.49034684896469116,1.1965084015337677E-17,1.0,NaN
-861334863084259330,0.27958419919013977,NaN,0.8546783924102783,3.2119594095547654E-8,1.0,1.0401887351463301E-7
-861334826086624300,14.856849670410156,424.4833068847656,0.06793482601642609,0.02665047161281109,0.8783901333808899,10.808754920959473
-861334774086158457,0.16706480085849762,0.9037637114524841,0.49755537509918213,1.4513124227523804,0.3189946413040161,3.193404197692871
-861334633086429311,3.1078708171844482,61.830413818359375,0.11366793513298035,0.7511790990829468,3.9852335453033447,42.24674987792969
-861334412087189244,0.2114245891571045,1.313196534360722E-24,0.8380171060562134,3.2879442026203707E-16,1.0,NaN
-861333969084909864,0.2880273759365082,2.921225098882366E-24,0.9505764842033386,NaN,1.0,NaN
-861333944085695240,0.32834744453430176,9.690552142513348E-22,0.8011488318443298,2.768797191521344E-9,1.0,4.675817066868149E-9
-861333917085383482,0.6717913746833801,1.4796836412669964E-21,0.7047985196113586,NaN,1.0,NaN
-861333838085025659,0.2664136290550232,7.915950971185078E-24,0.9598163366317749,NaN,1.0,NaN
-861333592087449308,0.2983139455318451,0.2839422821998596,0.9976693987846375,0.49063700437545776,0.30539774894714355,0.6462333798408508
-861333450084884402,0.597752571105957,7.765392260475962E-21,0.46832674741744995,1.76205958268838E-7,1.0,2.5626818001001084E-7
-861333198087107470,0.3160572052001953,2.4060569209298422E-24,0.920372724533081,2.8473382505944667E-13,1.0,4.177012468548069E-12
-861333134085426278,1.8057777881622314,NaN,0.7059741616249084,2.9458834464593184E-16,1.0,NaN
-861333125084278720,0.33353254199028015,3.0973506524505905E-29,0.7810351252555847,NaN,1.0,1.4597329061617184E-16
-861333018084445235,0.7907949090003967,NaN,0.47945713996887207,NaN,1.0,NaN
-861333010086205142,0.6438602805137634,0.3578217029571533,0.6207900643348694,0.3426208794116974,0.3007771670818329,0.3118818998336792
-861332976086619466,6.525275707244873,100.02650451660156,0.9783325791358948,13.931330680847168,0.3266754448413849,9.596756935119629
-861332939084575125,0.1600707769393921,0.0,0.8585430383682251,0.0,1.0,0.0
-861332917086038592,0.0070869955234229565,1.014298677444458,0.8158512115478516,42.82990264892578,1.2316148281097412,96.28068542480469
