object_id,phz_median,sersic_sersic_vis_radius,concentration,sersic_sersic_vis_axis_ratio,sersic_sersic_vis_index
-513644561276915378,0.49000000953674316,6.729142189025879,2.4722068309783936,0.756012499332428,3.5845117568969727
-517129156276914184,0.6000000238418579,0.318756103515625,1.9293969869613647,0.22437946498394012,0.3002171218395233
-516784995276910070,5.050000190734863,0.3748764395713806,2.3661909103393555,0.65314781665802,0.8660560846328735
-514539870276908566,0.4399999976158142,0.7884198427200317,2.2471656799316406,0.37464794516563416,1.314795970916748
-515377659276908029,0.6200000047683716,0.9314014315605164,2.6439390182495117,0.20097467303276062,1.3623414039611816
-516474665276906003,0.38999998569488525,0.34308555722236633,2.309572458267212,0.8982118964195251,0.5836504697799683
-518080533276899455,1.6200000047683716,0.2605170011520386,2.293321371078491,0.8758297562599182,1.0041987895965576
-516106758276897166,4.639999866485596,0.6394850015640259,2.136697769165039,0.06513256579637527,4.160017013549805
-514703867276898796,1.590000033378601,0.6145395636558533,2.310361862182617,0.7399964332580566,0.4633866250514984
-515726569276897166,1.559999942779541,0.07550811022520065,2.103991746902466,0.6607465744018555,0.3000018298625946
-513680776276893396,0.699999988079071,3.467055082321167,2.270253896713257,0.6725892424583435,2.901503562927246
-518835556276890423,1.2100000381469727,0.46471452713012695,2.449859380722046,0.7037378549575806,0.9742081761360168
-515401427276890829,2.4600000381469727,0.2746943235397339,2.4494211673736572,0.4773240089416504,1.3242006301879883
-517768248276894344,0.5099999904632568,0.45239150524139404,1.9341696500778198,0.10428386181592941,0.30000025033950806
-515483063276883675,1.5199999809265137,0.25637346506118774,2.4877943992614746,0.13597144186496735,4.925154209136963
-516793303276868374,2.049999952316284,0.10382995009422302,2.173940896987915,0.45912566781044006,0.5544480085372925
-515177871276866896,2.8499999046325684,0.3325173258781433,2.211757183074951,0.3654829263687134,1.0052093267440796
-516813817276866304,2.1700000762939453,0.2502075433731079,2.7326536178588867,0.5216078162193298,1.148515224456787
-515042912276864454,1.0099999904632568,0.2591838240623474,2.6993298530578613,0.3096329867839813,1.6358025074005127
-517627963276859191,1.100000023841858,0.3710130751132965,2.084641456604004,0.56258624792099,0.3001156747341156
-513814062276853084,0.9700000286102295,0.6531772613525391,2.4609532356262207,0.12115117162466049,4.179140567779541
-514788864276848787,1.309999942779541,0.22607190907001495,2.709219455718994,0.6958320736885071,1.0342873334884644
-518381757276839656,1.690000057220459,0.19527795910835266,2.493824005126953,0.5597819685935974,1.7930107116699219
-517146694276834553,1.0199999809265137,0.11681663990020752,2.4665675163269043,0.4196871817111969,1.7694849967956543
-518307288276830265,1.8899999856948853,0.14961014688014984,2.4916648864746094,0.5747508406639099,1.0796244144439697
-513544493276827837,2.890000104904175,0.10272812843322754,2.298562526702881,0.6760945320129395,1.170407772064209
-517178101276822980,0.9200000166893005,0.24665096402168274,2.4122486114501953,0.3618440628051758,0.3000074028968811
